# X Y Z i
284334.50 5036142.40 -10.00 0.001029
284214.50 5036162.40 -10.00 0.001692
284234.50 5036162.40 -10.00 0.001715
284254.50 5036162.40 -10.00 0.001928
284274.50 5036162.40 -10.00 0.003417
284294.50 5036162.40 -10.00 0.004396
284314.50 5036162.40 -10.00 0.003402
284334.50 5036162.40 -10.00 0.001970
284214.50 5036182.40 -10.00 0.001634
284234.50 5036182.40 -10.00 0.001781
284254.50 5036182.40 -10.00 0.001961
284274.50 5036182.40 -10.00 0.002430
284294.50 5036182.40 -10.00 0.003105
284314.50 5036182.40 -10.00 0.003039
284334.50 5036182.40 -10.00 0.002413
284214.50 5036202.40 -10.00 0.001520
284234.50 5036202.40 -10.00 0.001556
284254.50 5036202.40 -10.00 0.001615
284274.50 5036202.40 -10.00 0.002101
284294.50 5036202.40 -10.00 0.002895
284314.50 5036202.40 -10.00 0.002596
284334.50 5036202.40 -10.00 0.002510
284214.50 5036222.40 -10.00 0.001249
284234.50 5036222.40 -10.00 0.000760
284254.50 5036222.40 -10.00 0.001212
284274.50 5036222.40 -10.00 0.001521
284294.50 5036222.40 -10.00 0.003004
284314.50 5036222.40 -10.00 0.002105
284334.50 5036222.40 -10.00 0.002830
284214.50 5036242.40 -10.00 0.001134
284234.50 5036242.40 -10.00 0.000033
284254.50 5036242.40 -10.00 0.001479
284274.50 5036242.40 -10.00 0.001585
284294.50 5036242.40 -10.00 0.001508
284314.50 5036242.40 -10.00 0.002527
284334.50 5036242.40 -10.00 0.002757
284214.50 5036262.40 -10.00 0.001450
284234.50 5036262.40 -10.00 0.001496
284254.50 5036262.40 -10.00 0.001523
284274.50 5036262.40 -10.00 0.001535
284294.50 5036262.40 -10.00 0.001554
284314.50 5036262.40 -10.00 0.002540
284334.50 5036262.40 -10.00 0.002217
284214.50 5036282.40 -10.00 0.001458
284234.50 5036282.40 -10.00 0.001465
284254.50 5036282.40 -10.00 0.001558
284274.50 5036282.40 -10.00 0.001581
284294.50 5036282.40 -10.00 0.001607
284314.50 5036282.40 -10.00 0.001622
284334.50 5036282.40 -10.00 0.001690
284214.50 5036302.40 -10.00 0.001543
284234.50 5036302.40 -10.00 0.001548
284254.50 5036302.40 -10.00 0.001553
284274.50 5036302.40 -10.00 0.001281
284294.50 5036302.40 -10.00 0.000985
284314.50 5036302.40 -10.00 0.001057
284334.50 5036302.40 -10.00 0.001006
284214.50 5036322.40 -10.00 0.001538
284234.50 5036322.40 -10.00 0.002205
284254.50 5036322.40 -10.00 0.001908
284274.50 5036322.40 -10.00 0.001450
284294.50 5036322.40 -10.00 0.001069
284314.50 5036322.40 -10.00 0.000908
284334.50 5036322.40 -10.00 0.000785
284214.50 5036342.40 -10.00 0.001777
284234.50 5036342.40 -10.00 0.002606
284254.50 5036342.40 -10.00 0.002799
284274.50 5036342.40 -10.00 0.001823
284294.50 5036342.40 -10.00 0.001205
284314.50 5036342.40 -10.00 0.000927
284334.50 5036342.40 -10.00 0.000755
284214.50 5036142.40 -6.00 0.001642
284234.50 5036142.40 -6.00 0.001706
284254.50 5036142.40 -6.00 0.001748
284274.50 5036142.40 -6.00 0.002168
284294.50 5036142.40 -6.00 0.000000
284314.50 5036142.40 -6.00 0.000296
284334.50 5036142.40 -6.00 0.001052
284214.50 5036162.40 -6.00 0.001614
284234.50 5036162.40 -6.00 0.001752
284254.50 5036162.40 -6.00 0.001929
284274.50 5036162.40 -6.00 0.004029
284294.50 5036162.40 -6.00 0.005354
284314.50 5036162.40 -6.00 0.004113
284334.50 5036162.40 -6.00 0.002012
284214.50 5036182.40 -6.00 0.001654
284234.50 5036182.40 -6.00 0.001872
284254.50 5036182.40 -6.00 0.002047
284274.50 5036182.40 -6.00 0.002919
284294.50 5036182.40 -6.00 0.003316
284314.50 5036182.40 -6.00 0.003273
284334.50 5036182.40 -6.00 0.002476
284214.50 5036202.40 -6.00 0.001534
284234.50 5036202.40 -6.00 0.001537
284254.50 5036202.40 -6.00 0.001800
284274.50 5036202.40 -6.00 0.002233
284294.50 5036202.40 -6.00 0.003294
284314.50 5036202.40 -6.00 0.002699
284334.50 5036202.40 -6.00 0.002652
284214.50 5036222.40 -6.00 0.001224
284234.50 5036222.40 -6.00 0.000461
284254.50 5036222.40 -6.00 0.001085
284274.50 5036222.40 -6.00 0.001736
284294.50 5036222.40 -6.00 0.003245
284314.50 5036222.40 -6.00 0.002357
284334.50 5036222.40 -6.00 0.002979
284214.50 5036242.40 -6.00 0.001095
284234.50 5036242.40 -6.00 0.000015
284254.50 5036242.40 -6.00 0.001446
284274.50 5036242.40 -6.00 0.001582
284294.50 5036242.40 -6.00 0.001592
284314.50 5036242.40 -6.00 0.002748
284334.50 5036242.40 -6.00 0.002960
284214.50 5036262.40 -6.00 0.001450
284234.50 5036262.40 -6.00 0.001493
284254.50 5036262.40 -6.00 0.001520
284274.50 5036262.40 -6.00 0.001537
284294.50 5036262.40 -6.00 0.001559
284314.50 5036262.40 -6.00 0.002707
284334.50 5036262.40 -6.00 0.002288
284214.50 5036282.40 -6.00 0.001458
284234.50 5036282.40 -6.00 0.001464
284254.50 5036282.40 -6.00 0.001474
284274.50 5036282.40 -6.00 0.001580
284294.50 5036282.40 -6.00 0.001606
284314.50 5036282.40 -6.00 0.001601
284334.50 5036282.40 -6.00 0.001719
284214.50 5036302.40 -6.00 0.001543
284234.50 5036302.40 -6.00 0.001551
284254.50 5036302.40 -6.00 0.001556
284274.50 5036302.40 -6.00 0.001217
284294.50 5036302.40 -6.00 0.001018
284314.50 5036302.40 -6.00 0.001070
284334.50 5036302.40 -6.00 0.001015
284214.50 5036322.40 -6.00 0.001541
284234.50 5036322.40 -6.00 0.002134
284254.50 5036322.40 -6.00 0.001975
284274.50 5036322.40 -6.00 0.001484
284294.50 5036322.40 -6.00 0.001100
284314.50 5036322.40 -6.00 0.000910
284334.50 5036322.40 -6.00 0.000822
284214.50 5036342.40 -6.00 0.001833
284234.50 5036342.40 -6.00 0.002786
284254.50 5036342.40 -6.00 0.002992
284274.50 5036342.40 -6.00 0.001881
284294.50 5036342.40 -6.00 0.001238
284314.50 5036342.40 -6.00 0.000932
284334.50 5036342.40 -6.00 0.000764
284214.50 5036142.40 -2.00 0.001641
284234.50 5036142.40 -2.00 0.001710
284254.50 5036142.40 -2.00 0.001774
284274.50 5036142.40 -2.00 0.002271
284294.50 5036142.40 -2.00 0.000130
284314.50 5036142.40 -2.00 0.000000
284334.50 5036142.40 -2.00 0.001038
284214.50 5036162.40 -2.00 0.001618
284234.50 5036162.40 -2.00 0.001761
284254.50 5036162.40 -2.00 0.001987
284274.50 5036162.40 -2.00 0.004557
284294.50 5036162.40 -2.00 0.006445
284314.50 5036162.40 -2.00 0.004750
284334.50 5036162.40 -2.00 0.002083
284214.50 5036182.40 -2.00 0.001666
284234.50 5036182.40 -2.00 0.001943
284254.50 5036182.40 -2.00 0.001993
284274.50 5036182.40 -2.00 0.003230
284294.50 5036182.40 -2.00 0.003447
284314.50 5036182.40 -2.00 0.003436
284334.50 5036182.40 -2.00 0.002556
284214.50 5036202.40 -2.00 0.001553
284234.50 5036202.40 -2.00 0.001625
284254.50 5036202.40 -2.00 0.001964
284274.50 5036202.40 -2.00 0.002086
284294.50 5036202.40 -2.00 0.003529
284314.50 5036202.40 -2.00 0.002804
284334.50 5036202.40 -2.00 0.002655
284214.50 5036222.40 -2.00 0.001212
284234.50 5036222.40 -2.00 0.000000
284254.50 5036222.40 -2.00 0.000949
284274.50 5036222.40 -2.00 0.001797
284294.50 5036222.40 -2.00 0.003419
284314.50 5036222.40 -2.00 0.002566
284334.50 5036222.40 -2.00 0.003035
284214.50 5036242.40 -2.00 0.001073
284234.50 5036242.40 -2.00 0.000013
284254.50 5036242.40 -2.00 0.001431
284274.50 5036242.40 -2.00 0.001587
284294.50 5036242.40 -2.00 0.001611
284314.50 5036242.40 -2.00 0.002969
284334.50 5036242.40 -2.00 0.003044
284214.50 5036262.40 -2.00 0.001444
284234.50 5036262.40 -2.00 0.001490
284254.50 5036262.40 -2.00 0.001518
284274.50 5036262.40 -2.00 0.001546
284294.50 5036262.40 -2.00 0.001561
284314.50 5036262.40 -2.00 0.002757
284334.50 5036262.40 -2.00 0.002314
284214.50 5036282.40 -2.00 0.001457
284234.50 5036282.40 -2.00 0.001465
284254.50 5036282.40 -2.00 0.001474
284274.50 5036282.40 -2.00 0.001580
284294.50 5036282.40 -2.00 0.001615
284314.50 5036282.40 -2.00 0.001623
284334.50 5036282.40 -2.00 0.001728
284214.50 5036302.40 -2.00 0.001543
284234.50 5036302.40 -2.00 0.001551
284254.50 5036302.40 -2.00 0.001548
284274.50 5036302.40 -2.00 0.001123
