# X Y Z i
284214.50 5036202.40 -14.00 0.001311
284234.50 5036202.40 -14.00 0.001239
284254.50 5036202.40 -14.00 0.001765
284274.50 5036202.40 -14.00 0.002262
284294.50 5036202.40 -14.00 0.002091
284314.50 5036202.40 -14.00 0.001925
284334.50 5036202.40 -14.00 0.001919
284214.50 5036222.40 -14.00 0.000488
284234.50 5036222.40 -14.00 0.000492
284254.50 5036222.40 -14.00 0.000898
284274.50 5036222.40 -14.00 0.002370
284294.50 5036222.40 -14.00 0.002388
284314.50 5036222.40 -14.00 0.001874
284334.50 5036222.40 -14.00 0.002030
284214.50 5036242.40 -14.00 0.000170
284234.50 5036242.40 -14.00 0.000068
284254.50 5036242.40 -14.00 0.000061
284274.50 5036242.40 -14.00 0.001641
284294.50 5036242.40 -14.00 0.001767
284314.50 5036242.40 -14.00 0.002093
284334.50 5036242.40 -14.00 0.001875
284214.50 5036262.40 -14.00 0.000027
284234.50 5036262.40 -14.00 0.000690
284254.50 5036262.40 -14.00 0.001222
284274.50 5036262.40 -14.00 0.001207
284294.50 5036262.40 -14.00 0.001430
284314.50 5036262.40 -14.00 0.001833
284334.50 5036262.40 -14.00 0.001806
284214.50 5036282.40 -14.00 0.000920
284234.50 5036282.40 -14.00 0.000026
284254.50 5036282.40 -14.00 0.001418
284274.50 5036282.40 -14.00 0.001706
284294.50 5036282.40 -14.00 0.001755
284314.50 5036282.40 -14.00 0.002029
284334.50 5036282.40 -14.00 0.002093
284214.50 5036302.40 -14.00 0.001607
284234.50 5036302.40 -14.00 0.001674
284254.50 5036302.40 -14.00 0.001730
284274.50 5036302.40 -14.00 0.001842
284294.50 5036302.40 -14.00 0.001767
284314.50 5036302.40 -14.00 0.001794
284334.50 5036302.40 -14.00 0.001797
284214.50 5036322.40 -14.00 0.001631
284234.50 5036322.40 -14.00 0.001795
284254.50 5036322.40 -14.00 0.001794
284274.50 5036322.40 -14.00 0.001882
284294.50 5036322.40 -14.00 0.001814
284314.50 5036322.40 -14.00 0.001792
284334.50 5036322.40 -14.00 0.001783
284214.50 5036342.40 -14.00 0.001770
284234.50 5036342.40 -14.00 0.001828
284254.50 5036342.40 -14.00 0.001844
