# X Y Z i
284314.50 5036322.40 -18.00 0.001591
284334.50 5036322.40 -18.00 0.001605
284214.50 5036342.40 -18.00 0.001504
284234.50 5036342.40 -18.00 0.001477
284254.50 5036342.40 -18.00 0.001481
284274.50 5036342.40 -18.00 0.001522
284294.50 5036342.40 -18.00 0.001558
284314.50 5036342.40 -18.00 0.001580
284334.50 5036342.40 -18.00 0.001594
284214.50 5036142.40 -14.00 0.001503
284234.50 5036142.40 -14.00 0.001578
284254.50 5036142.40 -14.00 0.001671
284274.50 5036142.40 -14.00 0.001697
284294.50 5036142.40 -14.00 0.001784
284314.50 5036142.40 -14.00 0.001760
284334.50 5036142.40 -14.00 0.001695
284214.50 5036162.40 -14.00 0.001499
284234.50 5036162.40 -14.00 0.001698
284254.50 5036162.40 -14.00 0.001725
284274.50 5036162.40 -14.00 0.001691
284294.50 5036162.40 -14.00 0.001706
284314.50 5036162.40 -14.00 0.001709
284334.50 5036162.40 -14.00 0.001679
284214.50 5036182.40 -14.00 0.001664
284234.50 5036182.40 -14.00 0.001874
284254.50 5036182.40 -14.00 0.001752
284274.50 5036182.40 -14.00 0.001724
284294.50 5036182.40 -14.00 0.001694
284314.50 5036182.40 -14.00 0.001671
284334.50 5036182.40 -14.00 0.001668
284214.50 5036202.40 -14.00 0.001784
284234.50 5036202.40 -14.00 0.001948
284254.50 5036202.40 -14.00 0.002276
284274.50 5036202.40 -14.00 0.002127
284294.50 5036202.40 -14.00 0.001882
284314.50 5036202.40 -14.00 0.001735
284334.50 5036202.40 -14.00 0.001640
284214.50 5036222.40 -14.00 0.001553
284234.50 5036222.40 -14.00 0.000806
284254.50 5036222.40 -14.00 0.001848
284274.50 5036222.40 -14.00 0.001880
284294.50 5036222.40 -14.00 0.000208
284314.50 5036222.40 -14.00 0.001770
284334.50 5036222.40 -14.00 0.001749
284214.50 5036242.40 -14.00 0.001332
284234.50 5036242.40 -14.00 0.000000
284254.50 5036242.40 -14.00 0.001337
284274.50 5036242.40 -14.00 0.001617
284294.50 5036242.40 -14.00 0.001889
284314.50 5036242.40 -14.00 0.001775
284334.50 5036242.40 -14.00 0.001729
284214.50 5036262.40 -14.00 0.001521
284234.50 5036262.40 -14.00 0.001536
284254.50 5036262.40 -14.00 0.001608
284274.50 5036262.40 -14.00 0.001845
284294.50 5036262.40 -14.00 0.001694
284314.50 5036262.40 -14.00 0.001684
284334.50 5036262.40 -14.00 0.001677
284214.50 5036282.40 -14.00 0.001576
284234.50 5036282.40 -14.00 0.001567
284254.50 5036282.40 -14.00 0.001603
284274.50 5036282.40 -14.00 0.001602
284294.50 5036282.40 -14.00 0.001615
284314.50 5036282.40 -14.00 0.001629
284334.50 5036282.40 -14.00 0.001828
284214.50 5036302.40 -14.00 0.001567
284234.50 5036302.40 -14.00 0.001568
284254.50 5036302.40 -14.00 0.001576
284274.50 5036302.40 -14.00 0.001554
284294.50 5036302.40 -14.00 0.001581
