# X Y i
0.03 0.02 0.000000
0.03 0.05 0.000000
0.03 0.08 0.000000
0.03 0.11 0.000000
0.03 0.14 0.000000
0.03 0.17 0.000000
0.03 0.20 0.000000
0.03 0.23 0.000000
0.03 0.26 0.000000
0.03 0.29 0.000000
0.03 0.32 0.000000
0.03 0.35 0.000000
0.03 0.38 0.000000
0.03 0.41 0.000000
0.03 0.44 0.000000
0.03 0.47 0.000000
0.03 0.50 0.000000
0.06 0.02 0.000000
0.06 0.05 0.000000
0.06 0.08 0.000000
0.06 0.11 0.000000
0.06 0.14 0.000000
0.06 0.17 0.000000
0.06 0.20 0.000000
0.06 0.23 0.000000
0.06 0.26 0.000000
0.06 0.29 0.000000
0.06 0.32 0.000000
0.06 0.35 0.000000
0.06 0.38 0.000303
0.06 0.41 0.000933
0.06 0.44 0.000983
0.06 0.47 0.000580
0.06 0.50 0.000000
0.08 0.02 0.000055
0.08 0.05 0.001428
0.08 0.08 0.003514
0.08 0.11 0.000000
0.08 0.14 0.000000
0.08 0.17 0.000000
0.08 0.20 0.000000
0.08 0.23 0.000000
0.08 0.26 0.000000
0.08 0.29 0.003973
0.08 0.32 0.000000
0.08 0.35 0.001684
0.08 0.38 0.004918
0.08 0.41 0.004292
0.08 0.44 0.003442
0.08 0.47 0.002168
0.08 0.50 0.001500
0.11 0.02 0.000828
0.11 0.05 0.001758
0.11 0.08 0.002014
0.11 0.11 0.000000
0.11 0.14 0.000000
0.11 0.17 0.000814
0.11 0.20 0.008671
0.11 0.23 0.015495
0.11 0.26 0.007855
0.11 0.29 0.005957
0.11 0.32 0.013126
0.11 0.35 0.013666
0.11 0.38 0.008324
0.11 0.41 0.006656
0.11 0.44 0.005558
0.11 0.47 0.003117
0.11 0.50 0.002171
0.14 0.02 0.000979
0.14 0.05 0.001361
0.14 0.08 0.001206
0.14 0.11 0.000185
0.14 0.14 0.005703
0.14 0.17 0.023899
0.14 0.20 0.036640
0.14 0.23 0.046897
0.14 0.26 0.017568
0.14 0.29 0.006170
0.14 0.32 0.024418
0.14 0.35 0.023618
0.14 0.38 0.009207
0.14 0.41 0.006990
0.14 0.44 0.005323
0.14 0.47 0.001883
0.14 0.50 0.000000
0.17 0.02 0.000729
0.17 0.05 0.001043
0.17 0.08 0.001075
0.17 0.11 0.000729
0.17 0.14 0.004041
0.17 0.17 0.012425
0.17 0.20 0.022707
0.17 0.23 0.025972
0.17 0.26 0.011871
0.17 0.29 0.005631
0.17 0.32 0.015057
0.17 0.35 0.019365
0.17 0.38 0.016105
0.17 0.41 0.005753
0.17 0.44 0.000000
0.17 0.47 0.000000
0.17 0.50 0.000000
0.20 0.02 0.000325
0.20 0.05 0.000883
0.20 0.08 0.001538
0.20 0.11 0.001279
0.20 0.14 0.001443
0.20 0.17 0.002015
0.20 0.20 0.005527
0.20 0.23 0.006400
0.20 0.26 0.001086
0.20 0.29 0.000000
0.20 0.32 0.002595
0.20 0.35 0.006930
0.20 0.38 0.008995
0.20 0.41 0.002006
0.20 0.44 0.000000
0.20 0.47 0.000000
0.20 0.50 0.000000
0.23 0.02 0.000000
0.23 0.05 0.000708
0.23 0.08 0.002474
0.23 0.11 0.003702
0.23 0.14 0.004251
0.23 0.17 0.003998
0.23 0.20 0.000792
0.23 0.23 0.000343
0.23 0.26 0.000000
0.23 0.29 0.000000
0.23 0.32 0.000000
0.23 0.35 0.000000
0.23 0.38 0.000000
0.23 0.41 0.000000
0.23 0.44 0.000391
0.23 0.47 0.000000
0.23 0.50 0.000000
0.27 0.02 0.000000
0.27 0.05 0.000200
0.27 0.08 0.002678
0.27 0.11 0.006834
0.27 0.14 0.008572
0.27 0.17 0.007076
0.27 0.20 0.000000
0.27 0.23 0.000000
0.27 0.26 0.000000
0.27 0.29 0.000000
0.27 0.32 0.000000
0.27 0.35 0.000000
0.27 0.38 0.000000
0.27 0.41 0.000000
0.27 0.44 0.000280
0.27 0.47 0.000000
0.27 0.50 0.000000
0.30 0.02 0.000000
0.30 0.05 0.000000
0.30 0.08 0.001816
0.30 0.11 0.009154
0.30 0.14 0.009822
0.30 0.17 0.006119
0.30 0.20 0.000000
0.30 0.23 0.000000
0.30 0.26 0.000000
0.30 0.29 0.000000
0.30 0.32 0.000797
0.30 0.35 0.001676
0.30 0.38 0.000000
0.30 0.41 0.000000
0.30 0.44 0.000097
0.30 0.47 0.000000
0.30 0.50 0.000000
0.33 0.02 0.000000
0.33 0.05 0.000000
0.33 0.08 0.000339
0.33 0.11 0.010722
0.33 0.14 0.007914
0.33 0.17 0.000000
0.33 0.20 0.000000
0.33 0.23 0.000000
0.33 0.26 0.000000
0.33 0.29 0.000000
0.33 0.32 0.000000
0.33 0.35 0.002824
0.33 0.38 0.004142
0.33 0.41 0.000000
0.33 0.44 0.000000
0.33 0.47 0.000000
0.33 0.50 0.000000
0.35 0.02 0.000000
0.35 0.05 0.000000
0.35 0.08 0.001578
0.35 0.11 0.006007
0.35 0.14 0.000000
0.35 0.17 0.000000
0.35 0.20 0.011643
0.35 0.23 0.000000
0.35 0.26 0.000000
0.35 0.29 0.013921
0.35 0.32 0.012785
0.35 0.35 0.012643
0.35 0.38 0.013075
0.35 0.41 0.001107
0.35 0.44 0.000000
0.35 0.47 0.000000
0.35 0.50 0.000000
0.39 0.02 0.000000
0.39 0.05 0.001932
0.39 0.08 0.008597
0.39 0.11 0.000212
0.39 0.14 0.000000
0.39 0.17 0.000000
0.39 0.20 0.000000
0.39 0.23 0.000000
0.39 0.26 0.022794
0.39 0.29 0.055896
0.39 0.32 0.033150
0.39 0.35 0.022947
0.39 0.38 0.024971
0.39 0.41 0.004439
0.39 0.44 0.000000
0.39 0.47 0.000000
0.39 0.50 0.000000
0.42 0.02 0.000000
0.42 0.05 0.000000
0.42 0.08 0.000000
0.42 0.11 0.000000
0.42 0.14 0.000000
0.42 0.17 0.000000
0.42 0.20 0.000000
0.42 0.23 0.000000
0.42 0.26 0.021552
0.42 0.29 0.038395
0.42 0.32 0.020049
0.42 0.35 0.011500
0.42 0.38 0.012092
0.42 0.41 0.002321
0.42 0.44 0.000000
0.42 0.47 0.000000
0.42 0.50 0.000000
0.45 0.02 0.000000
0.45 0.05 0.000000
0.45 0.08 0.000000
0.45 0.11 0.000000
0.45 0.14 0.000000
0.45 0.17 0.000000
0.45 0.20 0.000000
0.45 0.23 0.008347
0.45 0.26 0.009005
0.45 0.29 0.008138
0.45 0.32 0.000000
0.45 0.35 0.000000
0.45 0.38 0.001838
0.45 0.41 0.000000
0.45 0.44 0.000000
0.45 0.47 0.000000
0.45 0.50 0.000000
0.47 0.02 0.000000
0.47 0.05 0.000000
0.47 0.08 0.000000
0.47 0.11 0.000000
0.47 0.14 0.000000
0.47 0.17 0.000000
0.47 0.20 0.000000
0.47 0.23 0.000000
0.47 0.26 0.000000
0.47 0.29 0.000000
0.47 0.32 0.000000
0.47 0.35 0.000000
0.47 0.38 0.000000
0.47 0.41 0.000000
0.47 0.44 0.000000
0.47 0.47 0.000000
0.47 0.50 0.000000
0.51 0.02 0.000000
0.51 0.05 0.000000
0.51 0.08 0.000000
0.51 0.11 0.000000
0.51 0.14 0.000000
0.51 0.17 0.000000
0.51 0.20 0.000000
0.51 0.23 0.000000
0.51 0.26 0.000000
0.51 0.29 0.000000
0.51 0.32 0.000000
0.51 0.35 0.000000
0.51 0.38 0.000000
0.51 0.41 0.000000
0.51 0.44 0.000000
0.51 0.47 0.000000
0.51 0.50 0.000000
