# X Y Z i
284294.50 5036282.40 -22.00 0.000000
284314.50 5036282.40 -22.00 0.000000
284334.50 5036282.40 -22.00 0.000000
284214.50 5036302.40 -22.00 0.000000
284234.50 5036302.40 -22.00 0.000000
284254.50 5036302.40 -22.00 0.000000
284274.50 5036302.40 -22.00 0.000000
284294.50 5036302.40 -22.00 0.000000
284314.50 5036302.40 -22.00 0.000000
284334.50 5036302.40 -22.00 0.000000
284214.50 5036322.40 -22.00 0.000000
284234.50 5036322.40 -22.00 0.000000
284254.50 5036322.40 -22.00 0.000000
284274.50 5036322.40 -22.00 0.000000
284294.50 5036322.40 -22.00 0.000000
284314.50 5036322.40 -22.00 0.000000
284334.50 5036322.40 -22.00 0.000000
284214.50 5036342.40 -22.00 0.000000
284234.50 5036342.40 -22.00 0.000000
284254.50 5036342.40 -22.00 0.000000
284274.50 5036342.40 -22.00 0.000000
284294.50 5036342.40 -22.00 0.000000
284314.50 5036342.40 -22.00 0.000000
284334.50 5036342.40 -22.00 0.000000
284214.50 5036142.40 -18.00 0.005262
284234.50 5036142.40 -18.00 0.005262
284254.50 5036142.40 -18.00 0.005262
284274.50 5036142.40 -18.00 0.005262
284294.50 5036142.40 -18.00 0.005262
284314.50 5036142.40 -18.00 0.005263
284334.50 5036142.40 -18.00 0.005263
284214.50 5036162.40 -18.00 0.005262
284234.50 5036162.40 -18.00 0.005262
284254.50 5036162.40 -18.00 0.005262
284274.50 5036162.40 -18.00 0.005262
284294.50 5036162.40 -18.00 0.005263
284314.50 5036162.40 -18.00 0.005263
284334.50 5036162.40 -18.00 0.005263
284214.50 5036182.40 -18.00 0.005261
284234.50 5036182.40 -18.00 0.005261
284254.50 5036182.40 -18.00 0.005262
284274.50 5036182.40 -18.00 0.005262
284294.50 5036182.40 -18.00 0.005263
284314.50 5036182.40 -18.00 0.005263
284334.50 5036182.40 -18.00 0.005263
284214.50 5036202.40 -18.00 0.005261
284234.50 5036202.40 -18.00 0.005261
284254.50 5036202.40 -18.00 0.005261
284274.50 5036202.40 -18.00 0.005262
284294.50 5036202.40 -18.00 0.005263
284314.50 5036202.40 -18.00 0.005263
284334.50 5036202.40 -18.00 0.005263
284214.50 5036222.40 -18.00 0.005260
284234.50 5036222.40 -18.00 0.005259
284254.50 5036222.40 -18.00 0.005260
284274.50 5036222.40 -18.00 0.005262
284294.50 5036222.40 -18.00 0.005264
284314.50 5036222.40 -18.00 0.005263
284334.50 5036222.40 -18.00 0.005263
284214.50 5036242.40 -18.00 0.005260
284234.50 5036242.40 -18.00 0.000596
284254.50 5036242.40 -18.00 0.005262
284274.50 5036242.40 -18.00 0.005262
284294.50 5036242.40 -18.00 0.005262
284314.50 5036242.40 -18.00 0.005263
284334.50 5036242.40 -18.00 0.005263
284214.50 5036262.40 -18.00 0.005261
284234.50 5036262.40 -18.00 0.005261
284254.50 5036262.40 -18.00 0.005261
284274.50 5036262.40 -18.00 0.005262
284294.50 5036262.40 -18.00 0.005262
284314.50 5036262.40 -18.00 0.005263
284334.50 5036262.40 -18.00 0.005263
284214.50 5036282.40 -18.00 0.005262
284234.50 5036282.40 -18.00 0.005262
284254.50 5036282.40 -18.00 0.005262
284274.50 5036282.40 -18.00 0.005262
284294.50 5036282.40 -18.00 0.005262
284314.50 5036282.40 -18.00 0.005262
284334.50 5036282.40 -18.00 0.005263
284214.50 5036302.40 -18.00 0.005262
284234.50 5036302.40 -18.00 0.005262
284254.50 5036302.40 -18.00 0.005262
284274.50 5036302.40 -18.00 0.005262
284294.50 5036302.40 -18.00 0.005262
284314.50 5036302.40 -18.00 0.005262
284334.50 5036302.40 -18.00 0.005262
284214.50 5036322.40 -18.00 0.005262
284234.50 5036322.40 -18.00 0.005262
284254.50 5036322.40 -18.00 0.005262
284274.50 5036322.40 -18.00 0.005262
284294.50 5036322.40 -18.00 0.005262
284314.50 5036322.40 -18.00 0.005262
284334.50 5036322.40 -18.00 0.005262
284214.50 5036342.40 -18.00 0.005262
284234.50 5036342.40 -18.00 0.005262
284254.50 5036342.40 -18.00 0.005262
284274.50 5036342.40 -18.00 0.005262
284294.50 5036342.40 -18.00 0.005262
284314.50 5036342.40 -18.00 0.005262
284334.50 5036342.40 -18.00 0.005262
284214.50 5036142.40 -14.00 0.005262
284234.50 5036142.40 -14.00 0.005262
284254.50 5036142.40 -14.00 0.005262
284274.50 5036142.40 -14.00 0.005262
284294.50 5036142.40 -14.00 0.005263
284314.50 5036142.40 -14.00 0.005263
284334.50 5036142.40 -14.00 0.005263
284214.50 5036162.40 -14.00 0.005262
284234.50 5036162.40 -14.00 0.005262
284254.50 5036162.40 -14.00 0.005262
284274.50 5036162.40 -14.00 0.005262
284294.50 5036162.40 -14.00 0.005263
284314.50 5036162.40 -14.00 0.005263
284334.50 5036162.40 -14.00 0.005263
284214.50 5036182.40 -14.00 0.005261
284234.50 5036182.40 -14.00 0.005261
284254.50 5036182.40 -14.00 0.005262
284274.50 5036182.40 -14.00 0.005263
284294.50 5036182.40 -14.00 0.005263
284314.50 5036182.40 -14.00 0.005263
284334.50 5036182.40 -14.00 0.005263
284214.50 5036202.40 -14.00 0.005261
284234.50 5036202.40 -14.00 0.005260
284254.50 5036202.40 -14.00 0.005261
284274.50 5036202.40 -14.00 0.005263
284294.50 5036202.40 -14.00 0.005264
284314.50 5036202.40 -14.00 0.005263
284334.50 5036202.40 -14.00 0.005263
284214.50 5036222.40 -14.00 0.005260
284234.50 5036222.40 -14.00 0.005259
284254.50 5036222.40 -14.00 0.005259
284274.50 5036222.40 -14.00 0.005262
284294.50 5036222.40 -14.00 0.005264
284314.50 5036222.40 -14.00 0.005264
284334.50 5036222.40 -14.00 0.005263
284214.50 5036242.40 -14.00 0.005260
284234.50 5036242.40 -14.00 0.002430
284254.50 5036242.40 -14.00 0.005262
284274.50 5036242.40 -14.00 0.005262
284294.50 5036242.40 -14.00 0.005262
284314.50 5036242.40 -14.00 0.005264
284334.50 5036242.40 -14.00 0.005263
284214.50 5036262.40 -14.00 0.005261
284234.50 5036262.40 -14.00 0.005261
284254.50 5036262.40 -14.00 0.005261
284274.50 5036262.40 -14.00 0.005262
284294.50 5036262.40 -14.00 0.005262
