# X Y Z i
284314.50 5036342.40 -26.00 0.001500
284334.50 5036342.40 -26.00 0.001486
284214.50 5036142.40 -22.00 0.001228
284234.50 5036142.40 -22.00 0.001460
284254.50 5036142.40 -22.00 0.001646
284274.50 5036142.40 -22.00 0.001746
284294.50 5036142.40 -22.00 0.001822
284314.50 5036142.40 -22.00 0.001799
284334.50 5036142.40 -22.00 0.001741
284214.50 5036162.40 -22.00 0.001587
284234.50 5036162.40 -22.00 0.001600
284254.50 5036162.40 -22.00 0.001684
284274.50 5036162.40 -22.00 0.001780
284294.50 5036162.40 -22.00 0.001919
284314.50 5036162.40 -22.00 0.001894
284334.50 5036162.40 -22.00 0.001382
284214.50 5036182.40 -22.00 0.001558
284234.50 5036182.40 -22.00 0.001568
284254.50 5036182.40 -22.00 0.001861
284274.50 5036182.40 -22.00 0.001944
284294.50 5036182.40 -22.00 0.001962
284314.50 5036182.40 -22.00 0.001790
284334.50 5036182.40 -22.00 0.001759
284214.50 5036202.40 -22.00 0.001451
284234.50 5036202.40 -22.00 0.001634
284254.50 5036202.40 -22.00 0.001827
284274.50 5036202.40 -22.00 0.002376
284294.50 5036202.40 -22.00 0.002462
284314.50 5036202.40 -22.00 0.001976
284334.50 5036202.40 -22.00 0.001901
284214.50 5036222.40 -22.00 0.001256
284234.50 5036222.40 -22.00 0.000867
284254.50 5036222.40 -22.00 0.001461
284274.50 5036222.40 -22.00 0.002378
284294.50 5036222.40 -22.00 0.002726
284314.50 5036222.40 -22.00 0.002037
284334.50 5036222.40 -22.00 0.002043
284214.50 5036242.40 -22.00 0.001182
284234.50 5036242.40 -22.00 0.000061
284254.50 5036242.40 -22.00 0.002059
284274.50 5036242.40 -22.00 0.001403
284294.50 5036242.40 -22.00 0.001550
284314.50 5036242.40 -22.00 0.002239
284334.50 5036242.40 -22.00 0.001957
284214.50 5036262.40 -22.00 0.001312
284234.50 5036262.40 -22.00 0.001297
284254.50 5036262.40 -22.00 0.001338
284274.50 5036262.40 -22.00 0.001443
284294.50 5036262.40 -22.00 0.001430
284314.50 5036262.40 -22.00 0.001530
284334.50 5036262.40 -22.00 0.001780
284214.50 5036282.40 -22.00 0.001420
284234.50 5036282.40 -22.00 0.001316
284254.50 5036282.40 -22.00 0.001022
284274.50 5036282.40 -22.00 0.001295
284294.50 5036282.40 -22.00 0.001448
284314.50 5036282.40 -22.00 0.001562
284334.50 5036282.40 -22.00 0.001635
284214.50 5036302.40 -22.00 0.001401
284234.50 5036302.40 -22.00 0.000932
284254.50 5036302.40 -22.00 0.001103
284274.50 5036302.40 -22.00 0.001603
284294.50 5036302.40 -22.00 0.001464
284314.50 5036302.40 -22.00 0.001511
284334.50 5036302.40 -22.00 0.001549
284214.50 5036322.40 -22.00 0.001377
284234.50 5036322.40 -22.00 0.001160
284254.50 5036322.40 -22.00 0.001213
284274.50 5036322.40 -22.00 0.001682
284294.50 5036322.40 -22.00 0.001525
284314.50 5036322.40 -22.00 0.001498
284334.50 5036322.40 -22.00 0.001508
284214.50 5036342.40 -22.00 0.001195
284234.50 5036342.40 -22.00 0.001125
284254.50 5036342.40 -22.00 0.001128
284274.50 5036342.40 -22.00 0.001238
284294.50 5036342.40 -22.00 0.001585
284314.50 5036342.40 -22.00 0.001503
284334.50 5036342.40 -22.00 0.001488
284214.50 5036142.40 -18.00 0.001246
284234.50 5036142.40 -18.00 0.001477
284254.50 5036142.40 -18.00 0.001665
284274.50 5036142.40 -18.00 0.001771
284294.50 5036142.40 -18.00 0.001861
284314.50 5036142.40 -18.00 0.001822
284334.50 5036142.40 -18.00 0.001747
284214.50 5036162.40 -18.00 0.001591
284234.50 5036162.40 -18.00 0.001749
284254.50 5036162.40 -18.00 0.001765
284274.50 5036162.40 -18.00 0.001834
284294.50 5036162.40 -18.00 0.001973
284314.50 5036162.40 -18.00 0.001961
284334.50 5036162.40 -18.00 0.001492
284214.50 5036182.40 -18.00 0.001562
284234.50 5036182.40 -18.00 0.001723
284254.50 5036182.40 -18.00 0.002024
284274.50 5036182.40 -18.00 0.001980
284294.50 5036182.40 -18.00 0.001984
284314.50 5036182.40 -18.00 0.001838
284334.50 5036182.40 -18.00 0.001839
284214.50 5036202.40 -18.00 0.001444
284234.50 5036202.40 -18.00 0.001671
284254.50 5036202.40 -18.00 0.001903
284274.50 5036202.40 -18.00 0.002684
284294.50 5036202.40 -18.00 0.002653
284314.50 5036202.40 -18.00 0.002071
284334.50 5036202.40 -18.00 0.001913
284214.50 5036222.40 -18.00 0.001212
284234.50 5036222.40 -18.00 0.000756
284254.50 5036222.40 -18.00 0.001393
284274.50 5036222.40 -18.00 0.002503
284294.50 5036222.40 -18.00 0.003128
284314.50 5036222.40 -18.00 0.002192
284334.50 5036222.40 -18.00 0.002107
284214.50 5036242.40 -18.00 0.001125
284234.50 5036242.40 -18.00 0.000029
284254.50 5036242.40 -18.00 0.002355
284274.50 5036242.40 -18.00 0.001618
284294.50 5036242.40 -18.00 0.001312
284314.50 5036242.40 -18.00 0.002309
284334.50 5036242.40 -18.00 0.002045
284214.50 5036262.40 -18.00 0.001280
284234.50 5036262.40 -18.00 0.001283
284254.50 5036262.40 -18.00 0.001345
284274.50 5036262.40 -18.00 0.001482
284294.50 5036262.40 -18.00 0.001807
284314.50 5036262.40 -18.00 0.001821
284334.50 5036262.40 -18.00 0.001727
284214.50 5036282.40 -18.00 0.001421
284234.50 5036282.40 -18.00 0.001315
284254.50 5036282.40 -18.00 0.001044
284274.50 5036282.40 -18.00 0.001280
284294.50 5036282.40 -18.00 0.001444
284314.50 5036282.40 -18.00 0.001547
284334.50 5036282.40 -18.00 0.001641
284214.50 5036302.40 -18.00 0.001402
284234.50 5036302.40 -18.00 0.000921
284254.50 5036302.40 -18.00 0.001085
284274.50 5036302.40 -18.00 0.001531
284294.50 5036302.40 -18.00 0.001473
284314.50 5036302.40 -18.00 0.001504
284334.50 5036302.40 -18.00 0.001556
284214.50 5036322.40 -18.00 0.001381
284234.50 5036322.40 -18.00 0.001152
284254.50 5036322.40 -18.00 0.001193
284274.50 5036322.40 -18.00 0.001713
284294.50 5036322.40 -18.00 0.001537
284314.50 5036322.40 -18.00 0.001505
284334.50 5036322.40 -18.00 0.001507
284214.50 5036342.40 -18.00 0.001181
284234.50 5036342.40 -18.00 0.001087
284254.50 5036342.40 -18.00 0.001086
284274.50 5036342.40 -18.00 0.001223
284294.50 5036342.40 -18.00 0.001601
284314.50 5036342.40 -18.00 0.001507
284334.50 5036342.40 -18.00 0.001489
284214.50 5036142.40 -14.00 0.001260
284234.50 5036142.40 -14.00 0.001501
284254.50 5036142.40 -14.00 0.001680
284274.50 5036142.40 -14.00 0.001790
284294.50 5036142.40 -14.00 0.001907
284314.50 5036142.40 -14.00 0.001846
284334.50 5036142.40 -14.00 0.001754
284214.50 5036162.40 -14.00 0.001593
284234.50 5036162.40 -14.00 0.001854
284254.50 5036162.40 -14.00 0.001835
284274.50 5036162.40 -14.00 0.001871
284294.50 5036162.40 -14.00 0.002033
284314.50 5036162.40 -14.00 0.002022
284334.50 5036162.40 -14.00 0.001585
284214.50 5036182.40 -14.00 0.001567
284234.50 5036182.40 -14.00 0.001763
284254.50 5036182.40 -14.00 0.002217
284274.50 5036182.40 -14.00 0.001997
284294.50 5036182.40 -14.00 0.001988
284314.50 5036182.40 -14.00 0.001868
284334.50 5036182.40 -14.00 0.001871
284214.50 5036202.40 -14.00 0.001310
284234.50 5036202.40 -14.00 0.001706
284254.50 5036202.40 -14.00 0.001963
284274.50 5036202.40 -14.00 0.003051
284294.50 5036202.40 -14.00 0.002870
284314.50 5036202.40 -14.00 0.002150
284334.50 5036202.40 -14.00 0.001905
284214.50 5036222.40 -14.00 0.001167
284234.50 5036222.40 -14.00 0.000583
284254.50 5036222.40 -14.00 0.001346
284274.50 5036222.40 -14.00 0.002551
284294.50 5036222.40 -14.00 0.002530
284314.50 5036222.40 -14.00 0.002331
284334.50 5036222.40 -14.00 0.002193
284214.50 5036242.40 -14.00 0.001068
284234.50 5036242.40 -14.00 0.000022
284254.50 5036242.40 -14.00 0.002106
284274.50 5036242.40 -14.00 0.001655
284294.50 5036242.40 -14.00 0.001823
284314.50 5036242.40 -14.00 0.002405
284334.50 5036242.40 -14.00 0.002149
284214.50 5036262.40 -14.00 0.001256
284234.50 5036262.40 -14.00 0.001271
284254.50 5036262.40 -14.00 0.001353
284274.50 5036262.40 -14.00 0.001456
284294.50 5036262.40 -14.00 0.000000
284314.50 5036262.40 -14.00 0.001913
284334.50 5036262.40 -14.00 0.001847
284214.50 5036282.40 -14.00 0.001422
284234.50 5036282.40 -14.00 0.001314
284254.50 5036282.40 -14.00 0.001061
284274.50 5036282.40 -14.00 0.001279
284294.50 5036282.40 -14.00 0.001435
284314.50 5036282.40 -14.00 0.001527
284334.50 5036282.40 -14.00 0.001648
284214.50 5036302.40 -14.00 0.001404
284234.50 5036302.40 -14.00 0.000926
284254.50 5036302.40 -14.00 0.001082
284274.50 5036302.40 -14.00 0.001621
284294.50 5036302.40 -14.00 0.001481
284314.50 5036302.40 -14.00 0.001523
284334.50 5036302.40 -14.00 0.001559
284214.50 5036322.40 -14.00 0.001386
284234.50 5036322.40 -14.00 0.001131
284254.50 5036322.40 -14.00 0.001176
284274.50 5036322.40 -14.00 0.001268
284294.50 5036322.40 -14.00 0.001546
284314.50 5036322.40 -14.00 0.001507
284334.50 5036322.40 -14.00 0.001507
284214.50 5036342.40 -14.00 0.001168
284234.50 5036342.40 -14.00 0.001046
284254.50 5036342.40 -14.00 0.001036
284274.50 5036342.40 -14.00 0.001209
284294.50 5036342.40 -14.00 0.001612
284314.50 5036342.40 -14.00 0.001507
284334.50 5036342.40 -14.00 0.001487
284214.50 5036142.40 -10.00 0.001268
284234.50 5036142.40 -10.00 0.001553
284254.50 5036142.40 -10.00 0.001695
284274.50 5036142.40 -10.00 0.001809
284294.50 5036142.40 -10.00 0.001973
284314.50 5036142.40 -10.00 0.001870
284334.50 5036142.40 -10.00 0.001760
284214.50 5036162.40 -10.00 0.001596
284234.50 5036162.40 -10.00 0.001945
284254.50 5036162.40 -10.00 0.001919
284274.50 5036162.40 -10.00 0.001918
284294.50 5036162.40 -10.00 0.002073
284314.50 5036162.40 -10.00 0.002013
284334.50 5036162.40 -10.00 0.001717
284214.50 5036182.40 -10.00 0.001573
284234.50 5036182.40 -10.00 0.001824
284254.50 5036182.40 -10.00 0.002387
284274.50 5036182.40 -10.00 0.001975
284294.50 5036182.40 -10.00 0.001977
284314.50 5036182.40 -10.00 0.001902
284334.50 5036182.40 -10.00 0.001968
284214.50 5036202.40 -10.00 0.001438
284234.50 5036202.40 -10.00 0.001746
284254.50 5036202.40 -10.00 0.002062
