# X Y Z i
284314.50 5036342.40 -26.00 0.000712
284334.50 5036342.40 -26.00 0.000786
284214.50 5036142.40 -22.00 0.001300
284234.50 5036142.40 -22.00 0.001519
284254.50 5036142.40 -22.00 0.001644
284274.50 5036142.40 -22.00 0.001549
284294.50 5036142.40 -22.00 0.001875
284314.50 5036142.40 -22.00 0.001708
284334.50 5036142.40 -22.00 0.001324
284214.50 5036162.40 -22.00 0.001461
284234.50 5036162.40 -22.00 0.001619
284254.50 5036162.40 -22.00 0.001363
284274.50 5036162.40 -22.00 0.001984
284294.50 5036162.40 -22.00 0.002151
284314.50 5036162.40 -22.00 0.002044
284334.50 5036162.40 -22.00 0.001548
284214.50 5036182.40 -22.00 0.001495
284234.50 5036182.40 -22.00 0.001766
284254.50 5036182.40 -22.00 0.001607
284274.50 5036182.40 -22.00 0.000917
284294.50 5036182.40 -22.00 0.001008
284314.50 5036182.40 -22.00 0.001940
284334.50 5036182.40 -22.00 0.001669
284214.50 5036202.40 -22.00 0.001415
284234.50 5036202.40 -22.00 0.001857
284254.50 5036202.40 -22.00 0.000000
284274.50 5036202.40 -22.00 0.002081
284294.50 5036202.40 -22.00 0.001443
284314.50 5036202.40 -22.00 0.001789
284334.50 5036202.40 -22.00 0.001680
284214.50 5036222.40 -22.00 0.001175
284234.50 5036222.40 -22.00 0.001691
284254.50 5036222.40 -22.00 0.003629
284274.50 5036222.40 -22.00 0.001748
284294.50 5036222.40 -22.00 0.000071
284314.50 5036222.40 -22.00 0.001709
284334.50 5036222.40 -22.00 0.001540
284214.50 5036242.40 -22.00 0.000956
284234.50 5036242.40 -22.00 0.005655
284254.50 5036242.40 -22.00 0.001464
284274.50 5036242.40 -22.00 0.001576
284294.50 5036242.40 -22.00 0.001658
284314.50 5036242.40 -22.00 0.002719
284334.50 5036242.40 -22.00 0.001118
284214.50 5036262.40 -22.00 0.000797
284234.50 5036262.40 -22.00 0.001516
284254.50 5036262.40 -22.00 0.001522
284274.50 5036262.40 -22.00 0.001571
284294.50 5036262.40 -22.00 0.001991
284314.50 5036262.40 -22.00 0.001312
284334.50 5036262.40 -22.00 0.001258
284214.50 5036282.40 -22.00 0.000862
284234.50 5036282.40 -22.00 0.000506
284254.50 5036282.40 -22.00 0.000870
284274.50 5036282.40 -22.00 0.000889
284294.50 5036282.40 -22.00 0.000924
284314.50 5036282.40 -22.00 0.000945
284334.50 5036282.40 -22.00 0.001056
284214.50 5036302.40 -22.00 0.000803
284234.50 5036302.40 -22.00 0.000793
284254.50 5036302.40 -22.00 0.000797
284274.50 5036302.40 -22.00 0.000568
284294.50 5036302.40 -22.00 0.000731
284314.50 5036302.40 -22.00 0.000836
284334.50 5036302.40 -22.00 0.000919
284214.50 5036322.40 -22.00 0.000743
284234.50 5036322.40 -22.00 0.000356
284254.50 5036322.40 -22.00 0.000427
284274.50 5036322.40 -22.00 0.000557
284294.50 5036322.40 -22.00 0.000653
284314.50 5036322.40 -22.00 0.000755
284334.50 5036322.40 -22.00 0.000834
284214.50 5036342.40 -22.00 0.000412
284234.50 5036342.40 -22.00 0.000313
284254.50 5036342.40 -22.00 0.000312
284274.50 5036342.40 -22.00 0.000458
284294.50 5036342.40 -22.00 0.000608
