# X Y Z i
284314.50 5036342.40 -26.00 0.001790
284334.50 5036342.40 -26.00 0.001778
284214.50 5036142.40 -22.00 0.000699
284234.50 5036142.40 -22.00 0.001424
284254.50 5036142.40 -22.00 0.001722
284274.50 5036142.40 -22.00 0.001942
284294.50 5036142.40 -22.00 0.001377
284314.50 5036142.40 -22.00 0.000015
284334.50 5036142.40 -22.00 0.001379
284214.50 5036162.40 -22.00 0.000763
284234.50 5036162.40 -22.00 0.001895
284254.50 5036162.40 -22.00 0.002103
284274.50 5036162.40 -22.00 0.002344
284294.50 5036162.40 -22.00 0.002906
284314.50 5036162.40 -22.00 0.002732
284334.50 5036162.40 -22.00 0.002019
284214.50 5036182.40 -22.00 0.001548
284234.50 5036182.40 -22.00 0.002443
284254.50 5036182.40 -22.00 0.001848
284274.50 5036182.40 -22.00 0.001868
284294.50 5036182.40 -22.00 0.001964
284314.50 5036182.40 -22.00 0.002087
284334.50 5036182.40 -22.00 0.002122
284214.50 5036202.40 -22.00 0.001354
284234.50 5036202.40 -22.00 0.001286
284254.50 5036202.40 -22.00 0.001298
284274.50 5036202.40 -22.00 0.002105
284294.50 5036202.40 -22.00 0.001964
284314.50 5036202.40 -22.00 0.001853
284334.50 5036202.40 -22.00 0.002033
284214.50 5036222.40 -22.00 0.000618
284234.50 5036222.40 -22.00 0.000863
284254.50 5036222.40 -22.00 0.000964
284274.50 5036222.40 -22.00 0.002109
284294.50 5036222.40 -22.00 0.002256
284314.50 5036222.40 -22.00 0.001791
284334.50 5036222.40 -22.00 0.002139
284214.50 5036242.40 -22.00 0.000347
284234.50 5036242.40 -22.00 0.000091
284254.50 5036242.40 -22.00 0.001696
284274.50 5036242.40 -22.00 0.001218
284294.50 5036242.40 -22.00 0.000912
284314.50 5036242.40 -22.00 0.002107
284334.50 5036242.40 -22.00 0.001852
284214.50 5036262.40 -22.00 0.001212
284234.50 5036262.40 -22.00 0.001211
284254.50 5036262.40 -22.00 0.001211
284274.50 5036262.40 -22.00 0.000116
284294.50 5036262.40 -22.00 0.001533
284314.50 5036262.40 -22.00 0.001735
284334.50 5036262.40 -22.00 0.001802
284214.50 5036282.40 -22.00 0.000938
284234.50 5036282.40 -22.00 0.000063
284254.50 5036282.40 -22.00 0.001305
284274.50 5036282.40 -22.00 0.001643
284294.50 5036282.40 -22.00 0.001769
284314.50 5036282.40 -22.00 0.002469
284334.50 5036282.40 -22.00 0.002436
284214.50 5036302.40 -22.00 0.001525
