# X Y i
0.01 0.02 0.000000
0.01 0.05 0.000000
0.01 0.08 0.000000
0.01 0.11 0.000000
0.01 0.14 0.000000
0.01 0.17 0.000000
0.01 0.20 0.000000
0.01 0.23 0.000000
0.01 0.26 0.000000
0.01 0.29 0.000000
0.01 0.32 0.000000
0.01 0.35 0.000000
0.01 0.38 0.000381
0.01 0.41 0.001102
0.01 0.44 0.001469
0.01 0.47 0.001082
0.01 0.50 0.000364
0.04 0.02 0.000000
0.04 0.05 0.000000
0.04 0.08 0.000000
0.04 0.11 0.000000
0.04 0.14 0.000000
0.04 0.17 0.000000
0.04 0.20 0.000000
0.04 0.23 0.000000
0.04 0.26 0.000000
0.04 0.29 0.001014
0.04 0.32 0.004056
0.04 0.35 0.007722
0.04 0.38 0.009664
0.04 0.41 0.008833
0.04 0.44 0.005992
0.04 0.47 0.002809
0.04 0.50 0.000696
0.07 0.02 0.000000
0.07 0.05 0.000000
0.07 0.08 0.000000
0.07 0.11 0.000000
0.07 0.14 0.000000
0.07 0.17 0.000000
0.07 0.20 0.000000
0.07 0.23 0.000000
0.07 0.26 0.000000
0.07 0.29 0.001241
0.07 0.32 0.005369
0.07 0.35 0.011895
0.07 0.38 0.017590
0.07 0.41 0.019015
0.07 0.44 0.015314
0.07 0.47 0.008775
0.07 0.50 0.003005
0.10 0.02 0.000263
0.10 0.05 0.000000
0.10 0.08 0.000000
0.10 0.11 0.000000
0.10 0.14 0.000000
0.10 0.17 0.000000
0.10 0.20 0.000000
0.10 0.23 0.000000
0.10 0.26 0.000000
0.10 0.29 0.001014
0.10 0.32 0.005696
0.10 0.35 0.014199
0.10 0.38 0.023121
0.10 0.41 0.027770
0.10 0.44 0.025452
0.10 0.47 0.017436
0.10 0.50 0.008094
0.13 0.02 0.001859
0.13 0.05 0.000000
0.13 0.08 0.000000
0.13 0.11 0.000000
0.13 0.14 0.000000
0.13 0.17 0.000000
0.13 0.20 0.000000
0.13 0.23 0.000000
0.13 0.26 0.000000
0.13 0.29 0.000121
0.13 0.32 0.003507
0.13 0.35 0.012108
0.13 0.38 0.023423
0.13 0.41 0.031856
0.13 0.44 0.032773
0.13 0.47 0.025647
0.13 0.50 0.014454
0.16 0.02 0.004921
0.16 0.05 0.000529
0.16 0.08 0.000000
0.16 0.11 0.000000
0.16 0.14 0.000000
0.16 0.17 0.000000
0.16 0.20 0.000000
0.16 0.23 0.000000
0.16 0.26 0.000000
0.16 0.29 0.000000
0.16 0.32 0.000840
0.16 0.35 0.006077
0.16 0.38 0.015963
0.16 0.41 0.026350
0.16 0.44 0.031632
0.16 0.47 0.028732
0.16 0.50 0.019266
0.19 0.02 0.008532
0.19 0.05 0.001780
0.19 0.08 0.000000
0.19 0.11 0.000000
0.19 0.14 0.000000
0.19 0.17 0.000000
0.19 0.20 0.000000
0.19 0.23 0.000000
0.19 0.26 0.000000
0.19 0.29 0.000000
0.19 0.32 0.000000
0.19 0.35 0.001517
0.19 0.38 0.006319
0.19 0.41 0.013596
0.19 0.44 0.020064
0.19 0.47 0.022003
0.19 0.50 0.017985
0.22 0.02 0.010230
0.22 0.05 0.003285
0.22 0.08 0.000193
0.22 0.11 0.000000
0.22 0.14 0.000000
0.22 0.17 0.000000
0.22 0.20 0.000000
0.22 0.23 0.000000
0.22 0.26 0.000000
0.22 0.29 0.000000
0.22 0.32 0.000000
0.22 0.35 0.000408
0.22 0.38 0.001576
0.22 0.41 0.003549
0.22 0.44 0.006328
0.22 0.47 0.009078
0.22 0.50 0.009878
0.25 0.02 0.007552
0.25 0.05 0.003533
0.25 0.08 0.000657
0.25 0.11 0.000000
0.25 0.14 0.000000
0.25 0.17 0.000000
0.25 0.20 0.000000
0.25 0.23 0.000000
0.25 0.26 0.000000
0.25 0.29 0.000000
0.25 0.32 0.000000
0.25 0.35 0.000214
0.25 0.38 0.000751
0.25 0.41 0.000800
0.25 0.44 0.000210
0.25 0.47 0.000511
0.25 0.50 0.002374
0.28 0.02 0.003837
0.28 0.05 0.003096
0.28 0.08 0.001132
0.28 0.11 0.000000
0.28 0.14 0.000000
0.28 0.17 0.000000
0.28 0.20 0.000000
0.28 0.23 0.000000
0.28 0.26 0.000000
0.28 0.29 0.000000
0.28 0.32 0.000000
0.28 0.35 0.000000
0.28 0.38 0.000156
0.28 0.41 0.000398
0.28 0.44 0.000000
0.28 0.47 0.000000
0.28 0.50 0.002104
0.31 0.02 0.005452
0.31 0.05 0.006617
0.31 0.08 0.004505
0.31 0.11 0.001453
0.31 0.14 0.000000
0.31 0.17 0.000000
0.31 0.20 0.000000
0.31 0.23 0.000000
0.31 0.26 0.000000
0.31 0.29 0.000000
0.31 0.32 0.000000
0.31 0.35 0.000000
0.31 0.38 0.000000
0.31 0.41 0.000000
0.31 0.44 0.000000
0.31 0.47 0.000159
0.31 0.50 0.004089
0.34 0.02 0.010749
0.34 0.05 0.014906
0.34 0.08 0.013120
0.34 0.11 0.007131
0.34 0.14 0.001845
0.34 0.17 0.000000
0.34 0.20 0.000000
0.34 0.23 0.000000
0.34 0.26 0.000000
0.34 0.29 0.000000
0.34 0.32 0.000000
0.34 0.35 0.000000
0.34 0.38 0.000000
0.34 0.41 0.000000
0.34 0.44 0.000000
0.34 0.47 0.000000
0.34 0.50 0.002966
0.37 0.02 0.011244
0.37 0.05 0.019690
0.37 0.08 0.021585
0.37 0.11 0.015596
0.37 0.14 0.006686
0.37 0.17 0.001041
0.37 0.20 0.000000
0.37 0.23 0.000000
0.37 0.26 0.000000
0.37 0.29 0.000000
0.37 0.32 0.000000
0.37 0.35 0.000000
0.37 0.38 0.000000
0.37 0.41 0.000000
0.37 0.44 0.000000
0.37 0.47 0.000000
0.37 0.50 0.000980
0.40 0.02 0.006746
0.40 0.05 0.015553
0.40 0.08 0.021203
0.40 0.11 0.019122
0.40 0.14 0.011111
0.40 0.17 0.003283
0.40 0.20 0.000000
0.40 0.23 0.000000
0.40 0.26 0.000000
0.40 0.29 0.000000
0.40 0.32 0.000000
0.40 0.35 0.000000
0.40 0.38 0.000000
0.40 0.41 0.000000
0.40 0.44 0.000000
0.40 0.47 0.000000
0.40 0.50 0.000000
0.43 0.02 0.002421
0.43 0.05 0.007773
0.43 0.08 0.012966
0.43 0.11 0.014018
0.43 0.14 0.009883
0.43 0.17 0.003906
0.43 0.20 0.000456
0.43 0.23 0.000000
0.43 0.26 0.000000
0.43 0.29 0.000000
0.43 0.32 0.000000
0.43 0.35 0.000000
0.43 0.38 0.000000
0.43 0.41 0.000000
0.43 0.44 0.000000
0.43 0.47 0.000000
0.43 0.50 0.000000
0.46 0.02 0.000616
0.46 0.05 0.002709
0.46 0.08 0.005221
0.46 0.11 0.006163
0.46 0.14 0.004740
0.46 0.17 0.002083
0.46 0.20 0.000105
0.46 0.23 0.000000
0.46 0.26 0.000000
0.46 0.29 0.000000
0.46 0.32 0.000000
0.46 0.35 0.000000
0.46 0.38 0.000000
0.46 0.41 0.000000
0.46 0.44 0.000000
0.46 0.47 0.000000
0.46 0.50 0.000000
0.49 0.02 0.000128
0.49 0.05 0.000685
0.49 0.08 0.001579
0.49 0.11 0.001930
0.49 0.14 0.001195
0.49 0.17 0.000169
0.49 0.20 0.000000
0.49 0.23 0.000000
0.49 0.26 0.000000
0.49 0.29 0.000000
0.49 0.32 0.000000
0.49 0.35 0.000000
0.49 0.38 0.000000
0.49 0.41 0.000000
0.49 0.44 0.000000
0.49 0.47 0.000000
0.49 0.50 0.000000
0.52 0.02 0.000108
0.52 0.05 0.000083
0.52 0.08 0.000005
0.52 0.11 0.000000
0.52 0.14 0.000000
0.52 0.17 0.000000
0.52 0.20 0.000000
0.52 0.23 0.000000
0.52 0.26 0.000000
0.52 0.29 0.000000
0.52 0.32 0.000000
0.52 0.35 0.000000
0.52 0.38 0.000000
0.52 0.41 0.000000
0.52 0.44 0.000000
0.52 0.47 0.000000
0.52 0.50 0.000000
